SalePrice,id
132339.98244125402,2735
135602.36048306676,2736
121699.26423154022,2737
138676.00149331702,2738
158559.8194623005,2739
136080.3451432219,2740
146018.94773307216,2741
153977.70149098837,2742
154972.77320600796,2743
162868.30210607446,2744
140297.73812167783,2745
137813.12508372252,2746
154009.12336718792,2747
127924.14668340783,2748
128329.69138069752,2749
128029.80105559084,2750
135100.06055028317,2751
203780.46155543963,2752
145385.76155832456,2753
204566.15074290615,2754
136178.48787033054,2755
95391.15965594913,2756
72273.83150333265,2757
86999.88197892791,2758
163517.73068698362,2759
121316.09237865816,2760
141391.38807715307,2761
143518.98530042393,2762
185885.44649420137,2763
153282.46818858208,2764
290651.7679498538,2765
127420.81793724,2766
87236.2768358431,2767
131643.29797989078,2768
133129.15771328023,2769
142949.68783464126,2770
105986.31237487539,2771
110979.86415629744,2772
164707.71003638708,2773
140270.55528303463,2774
117268.42347406813,2775
143286.74358470307,2776
146183.59659859064,2777
105541.93703871187,2778
123155.06896444906,2779
98056.89611942462,2780
97315.48838739957,2781
95688.60611795358,2782
98173.29480558938,2783
122034.72079175779,2784
137170.9528550543,2785
69177.58317713087,2786
126355.32160505769,2787
74414.09896912379,2788
174829.01841844124,2789
93835.4442772826,2790
111125.21414572497,2791
53761.601312506034,2792
154729.97980786837,2793
100951.13063804693,2794
120169.64593330889,2795
99712.77554298095,2796
194287.4353716583,2797
108244.60285195443,2798
117367.94332854141,2799
69344.45429438629,2800
112981.64520730758,2801
128925.26672313722,2802
168760.91232328117,2803
129491.29986576199,2804
99745.92210400372,2805
84295.18488313994,2806
160525.5632953406,2807
146466.1531038436,2808
131240.7993948178,2809
124797.84369832152,2810
159501.80949090805,2811
168213.68285766954,2812
156275.5424388177,2813
161846.75348811015,2814
98486.15558930379,2815
237718.12763947752,2816
155566.38754070085,2817
130594.23738808371,2818
166914.22863723087,2819
135385.38899339945,2820
105184.330863752,2821
196333.0287475208,2822
307169.42518934526,2823
166326.8358008744,2824
150553.52747013426,2825
129728.44023131755,2826
138404.60214729467,2827
211002.26710010562,2828
213352.1006073166,2829
228112.38772838455,2830
176886.02764754987,2831
237958.0675532236,2832
304203.5129520063,2833
219983.3578966611,2834
226320.77373764804,2835
191748.36330790006,2836
156797.66128510766,2837
151162.6675027948,2838
172936.04779898212,2839
204634.83458082972,2840
205790.2417937849,2841
230490.43820375702,2842
148664.19929093306,2843
171814.7223686619,2844
127204.79884086472,2845
208915.13602082033,2846
208489.02095376133,2847
217745.31033078526,2848
196811.37963373706,2849
282097.16734353895,2850
215650.49565677025,2851
241049.19991806272,2852
234065.03344273154,2853
137657.00451403589,2854
199296.48671152713,2855
200251.72407682752,2856
190550.19001906444,2857
205446.67594134106,2858
106826.67849973224,2859
122183.01152685059,2860
124952.93961707054,2861
185825.92861624062,2862
127326.28409875493,2863
240752.28680507414,2864
142878.81508191075,2865
142525.2626358871,2866
97882.65705930197,2867
93905.16149247163,2868
98928.66211918429,2869
120390.75791167928,2870
84888.91837016545,2871
51030.53204432587,2872
97338.60559278283,2873
138837.57801781106,2874
113098.10549544169,2875
164500.86086198202,2876
146485.822146331,2877
164059.14955737715,2878
133943.29046931118,2879
103696.04035347962,2880
144974.05141030758,2881
176428.9042227327,2882
193944.40550215534,2883
203466.25575119272,2884
186895.12184336717,2885
229082.46888613803,2886
100379.65667176849,2887
142568.42862805183,2888
58777.322350947645,2889
81209.6468584289,2890
136254.98796437826,2891
43176.51563594653,2892
71641.5318328039,2893
55114.14901298751,2894
323044.1096903584,2895
278984.08593968616,2896
207862.69089073717,2897
150512.81802887152,2898
215656.43010185834,2899
158554.32463850564,2900
212379.57316266437,2901
183428.49352866993,2902
332198.3429801306,2903
347781.7637618361,2904
85715.75768295804,2905
196983.94719233282,2906
114498.92492757337,2907
130027.78283506,2908
154385.5538930262,2909
78097.50007306272,2910
83366.93399771614,2911
148245.26889583084,2912
84248.76752345948,2913
80139.64896344699,2914
87496.3436690567,2915
85034.58301964645,2916
165128.54225094116,2917
119034.14941216544,2918
227808.9347615508,2919
